id_pedido,data,hora,dia_semana,loja,categoria_loja,produto,complexidade_preparo,horario_pico,pedidos_hora_loja,tempo_preparo_min,tempo_entrega_min,distancia_km,quantidade,valor_unitario,valor_total,taxa_entrega,desconto,valor_final,forma_pagamento,status_pedido,regiao_entrega,cliente_gostou
5896,2025-03-25,10:29,Tuesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,18,35,62.0,2.53,1,46.84,46.84,16.63,12.32,51.15,Pix,Entregue,Centro,Não
6853,2025-04-26,16:55,Saturday,Sushi Express,Japonesa,Temaki,Alta,Não,8,60,78.0,11.0,4,13.65,54.6,19.12,17.9,55.82,Pix,Em Transporte,Zona Oeste,Sim
5186,2025-03-03,19:47,Monday,Sushi Express,Japonesa,Temaki,Alta,Sim,76,39,82.0,10.84,5,61.72,308.6,14.88,4.71,318.77,Cartão Débito,Entregue,Zona Oeste,Não
8716,2025-05-15,13:48,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,62,52,112.0,3.19,2,8.08,16.16,4.22,23.72,-3.34,Dinheiro,Em Transporte,Zona Norte,Sim
3792,2025-06-10,10:22,Tuesday,Sushi Express,Japonesa,Hot Roll,Alta,Não,23,57,97.0,6.76,5,51.67,258.35,8.51,29.24,237.62,Pix,Em Transporte,Zona Oeste,Não
2892,2025-01-27,14:41,Monday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,13,10,42.0,14.12,5,9.32,46.6,18.65,4.98,60.27,Cartão Débito,Entregue,Zona Norte,Sim
8500,2025-03-06,15:02,Thursday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,21,16,40.0,7.79,4,39.68,158.72,11.66,18.08,152.3,Dinheiro,Entregue,Zona Oeste,Sim
9969,2025-06-25,09:30,Wednesday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,12,43,55.0,7.87,3,76.48,229.44,8.26,1.69,236.01,Vale Refeição,Em Transporte,Zona Sul,Sim
9125,2025-04-25,10:25,Friday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,15,16,30.0,1.26,3,29.35,88.05,14.68,0.06,102.67,Cartão Débito,Em Transporte,Zona Oeste,Sim
3935,2025-02-14,17:12,Friday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,21,67,78.0,3.2,1,28.17,28.17,17.32,5.34,40.15,Dinheiro,Cancelado,Centro,Sim
9631,2025-03-25,09:07,Tuesday,Fit Green,Saudável,Salada,Média,Não,20,25,50.0,4.16,1,67.65,67.65,0.73,6.97,61.41,Cartão Débito,Em Transporte,Centro,Sim
6111,2025-03-28,13:30,Friday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,56,67,117.0,3.33,3,9.05,27.15,10.02,10.66,26.51,Dinheiro,Em Transporte,Zona Oeste,Não
9528,2025-06-11,16:58,Wednesday,Churras Grill,Churrasco,Marmita,Alta,Não,5,48,,14.79,4,88.83,355.32,10.14,14.77,350.69,Vale Refeição,Cancelado,Zona Leste,Não
801,2025-03-17,15:01,Monday,Sushi Express,Japonesa,Hot Roll,Alta,Não,24,65,101.0,9.13,4,41.99,167.96,11.36,12.37,166.95,Dinheiro,Cancelado,Zona Sul,Não
8746,2025-02-06,10:34,Thursday,Sushi Express,Japonesa,Yakissoba,Alta,Não,16,45,61.0,2.53,5,9.39,46.95,8.12,28.85,26.22,Dinheiro,Em Transporte,Zona Norte,Sim
4076,2025-01-08,15:12,Wednesday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,18,18,44.0,7.66,5,31.56,157.8,12.1,14.84,155.06,Cartão Débito,Cancelado,Zona Leste,Sim
9008,2025-02-22,09:54,Saturday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,7,7,41.0,11.96,2,88.95,177.9,4.3,28.06,154.14,Cartão Crédito,Entregue,Zona Sul,Sim
5976,2025-03-15,11:12,Saturday,Churras Grill,Churrasco,Marmita,Alta,Sim,49,58,94.0,10.52,4,76.77,307.08,19.56,26.04,300.6,Cartão Crédito,Cancelado,Zona Norte,Não
7430,2025-04-12,18:08,Saturday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,63,6,30.0,2.79,4,28.19,112.76,6.43,27.69,91.5,Vale Refeição,Entregue,Zona Leste,Sim
4833,2025-06-30,23:01,Monday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,12,14,42.0,9.39,2,36.42,72.84,5.4,14.25,63.99,Dinheiro,Cancelado,Zona Leste,Sim
6281,2025-05-10,14:15,Saturday,Sushi Express,Japonesa,Yakissoba,Alta,Não,7,63,98.0,13.04,3,26.77,80.31,1.46,25.82,55.95,Pix,Entregue,Zona Leste,Não
284,2025-03-14,19:20,Friday,Churras Grill,Churrasco,Marmita,Alta,Sim,73,67,136.0,3.35,4,80.95,323.8,5.73,18.95,310.58,Cartão Débito,Cancelado,Zona Oeste,Sim
4205,2025-03-26,20:08,Wednesday,Mercado Fácil,Mercado,Leite,Média,Sim,74,26,54.0,11.31,3,48.73,146.19,8.17,29.98,124.38,Cartão Débito,Cancelado,Zona Oeste,Sim
2774,2025-01-24,18:10,Friday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,66,6,17.0,3.95,4,32.21,128.84,7.66,11.33,125.17,Pix,Em Transporte,Zona Leste,Sim
2251,2025-02-24,20:10,Monday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,63,70,118.0,11.03,2,23.99,47.98,5.67,7.99,45.66,Cartão Débito,Entregue,Zona Sul,Não
2260,2025-05-11,15:40,Sunday,Café Aroma,Cafeteria,Torta,Baixa,Não,9,8,47.0,5.13,2,12.93,25.86,1.6,22.43,5.03,Cartão Débito,Entregue,Zona Leste,Sim
3452,2025-04-19,11:16,Saturday,Sushi Express,Japonesa,Temaki,Alta,Sim,78,41,110.0,2.95,2,61.51,123.02,12.76,14.9,120.88,Pix,Entregue,Zona Sul,Sim
6599,2025-06-28,21:42,Saturday,Doce Sabor,Sobremesas,Sorvete,Baixa,Sim,63,18,30.0,11.13,3,85.87,257.61,19.31,0.87,276.05,Cartão Crédito,Entregue,Zona Norte,Não
1067,2025-02-12,21:35,Wednesday,Fit Green,Saudável,Suco Verde,Média,Sim,62,24,,4.74,4,55.44,221.76,18.6,14.31,226.05,Dinheiro,Cancelado,Zona Norte,Sim
8214,2025-06-24,11:29,Tuesday,Doce Sabor,Sobremesas,Sorvete,Baixa,Sim,72,23,54.0,12.05,2,44.93,89.86,1.58,3.89,87.55,Pix,Em Transporte,Centro,Não
6513,2025-01-08,10:05,Wednesday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,19,52,81.0,2.32,2,87.55,175.1,3.17,16.63,161.64,Dinheiro,Em Transporte,Zona Sul,Não
2997,2025-04-27,18:06,Sunday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,32,10,38.0,3.36,3,52.32,156.96,6.54,15.18,148.32,Pix,Entregue,Zona Sul,Sim
3373,2025-04-17,17:47,Thursday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,24,7,28.0,11.01,4,41.31,165.24,3.93,5.99,163.18,Dinheiro,Cancelado,Zona Sul,Sim
1629,2025-05-11,10:04,Sunday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,11,11,51.0,7.7,5,46.58,232.9,9.06,14.35,227.61,Cartão Crédito,Em Transporte,Zona Sul,Sim
2126,2025-06-05,14:15,Thursday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,8,36,63.0,11.94,5,41.03,205.15,1.08,12.96,193.27,Dinheiro,Cancelado,Centro,Não
5960,2025-04-29,14:06,Tuesday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,17,17,34.0,11.75,2,80.31,160.62,10.05,28.31,142.36,Cartão Débito,Cancelado,Zona Oeste,Sim
7240,2025-02-04,23:24,Tuesday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,24,66,81.0,14.4,1,73.65,73.65,16.73,8.35,82.03,Cartão Débito,Cancelado,Zona Norte,Sim
7946,2025-04-15,13:06,Tuesday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,46,65,85.0,4.49,4,32.05,128.2,7.08,23.83,111.45,Cartão Débito,Entregue,Zona Sul,Sim
3703,2025-03-31,20:35,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,71,39,110.0,12.89,1,56.89,56.89,13.44,11.1,59.23,Vale Refeição,Entregue,Centro,Não
5277,2025-06-15,15:57,Sunday,Fit Green,Saudável,Sanduíche Natural,Média,Não,5,38,73.0,1.14,1,17.13,17.13,12.59,10.76,18.96,Cartão Débito,Entregue,Zona Norte,Sim
7392,2025-01-04,22:57,Saturday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,12,7,37.0,13.89,2,49.67,99.34,16.56,28.35,87.55,Dinheiro,Entregue,Zona Sul,Sim
2461,2025-01-23,18:49,Thursday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,61,8,47.0,12.68,4,11.02,44.08,7.65,28.31,23.42,Cartão Débito,Cancelado,Centro,Sim
7889,2025-05-23,14:55,Friday,Burger House,Hamburgueria,Combo Burger,Média,Não,22,20,43.0,5.88,2,81.55,163.1,8.73,24.04,147.79,Vale Refeição,Entregue,Zona Norte,Sim
3016,2025-04-12,19:49,Saturday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,36,24,61.0,6.71,3,9.9,29.7,16.0,6.85,38.85,Cartão Débito,Em Transporte,Centro,Não
6556,2025-04-28,17:51,Monday,Churras Grill,Churrasco,Espetinho,Alta,Não,16,39,60.0,7.49,5,54.03,270.15,15.43,13.33,272.25,Dinheiro,Em Transporte,,Não
1266,2025-04-06,10:31,Sunday,Sushi Express,Japonesa,Temaki,Alta,Não,14,44,59.0,2.4,3,9.15,27.45,13.88,20.2,21.13,Dinheiro,Em Transporte,Centro,Sim
2629,2025-06-18,14:08,Wednesday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,18,56,80.0,1.56,2,8.27,16.54,12.13,1.58,27.09,Dinheiro,Em Transporte,Zona Norte,Sim
3638,2025-06-16,22:22,Monday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,23,52,87.0,4.16,1,32.47,32.47,14.74,0.72,46.49,Cartão Crédito,Cancelado,Zona Leste,Sim
9723,2025-04-02,11:16,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Sim,67,7,36.0,1.99,2,83.65,167.3,7.01,10.43,163.88,Dinheiro,Cancelado,Centro,Não
2317,2025-04-02,10:06,Wednesday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,7,23,53.0,3.32,1,24.1,24.1,6.0,22.44,7.66,Dinheiro,Cancelado,Centro,Sim
786,2025-05-19,15:44,Monday,Churras Grill,Churrasco,Costela,Alta,Não,21,45,66.0,11.52,2,16.21,32.42,12.69,18.55,26.56,Cartão Crédito,Em Transporte,Zona Oeste,Não
288,2025-06-19,19:55,Thursday,Burger House,Hamburgueria,X-Burger,Média,Sim,50,35,59.0,9.27,5,84.66,423.3,2.7,28.45,397.55,Vale Refeição,Em Transporte,Zona Oeste,Sim
4397,2025-01-04,09:26,Saturday,Fit Green,Saudável,Wrap Frango,Média,Não,15,35,49.0,12.91,4,80.25,321.0,2.07,20.93,302.14,Vale Refeição,Entregue,,Sim
7540,2025-01-11,13:37,Saturday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,63,45,75.0,7.23,5,67.38,336.9,0.14,6.17,330.87,pix ,Entregue,Zona Leste,Sim
8106,2025-02-20,09:00,Thursday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,15,25,55.0,13.94,4,49.65,198.6,9.02,12.08,195.54,Cartão Débito,Em Transporte,Zona Oeste,Sim
1070,2025-04-26,17:09,Saturday,Burger House,Hamburgueria,Milk Shake,Média,Não,7,34,44.0,11.64,2,53.99,107.98,2.85,29.44,81.39,Vale Refeição,Cancelado,Zona Oeste,Sim
2968,2025-06-21,19:08,Saturday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,43,17,,13.44,5,82.37,411.85,18.11,0.82,429.14,,Entregue,Zona Oeste,Sim
2093,2025-01-30,13:35,Thursday,Churras Grill,Churrasco,Espetinho,Alta,Sim,40,60,88.0,12.21,5,24.15,120.75,2.44,6.92,116.27,Cartão Crédito,Em Transporte,Zona Norte,Não
4013,2025-03-06,17:14,Thursday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,19,18,53.0,13.93,2,76.75,153.5,14.46,27.54,140.42,Cartão Débito,Cancelado,Zona Leste,Sim
5758,2025-03-16,08:11,Sunday,Burger House,Hamburgueria,Batata Frita,Média,Não,16,35,55.0,14.68,1,12.86,12.86,14.4,17.55,9.71,Dinheiro,Entregue,Centro,Sim
5136,2025-01-15,22:41,Wednesday,Burger House,Hamburgueria,X-Burger,Média,Não,14,38,68.0,9.14,1,20.06,20.06,18.11,5.71,32.46,Cartão Crédito,Em Transporte,Centro,Sim
3330,2025-03-18,13:24,Tuesday,Burger House,Hamburgueria,Batata Frita,Média,Sim,48,30,59.0,8.19,4,80.66,322.64,5.6,12.82,315.42,Pix,Entregue,Zona Oeste,Sim
5668,2025-04-10,22:50,Thursday,Churras Grill,Churrasco,Costela,Alta,Não,21,67,89.0,10.02,2,22.28,44.56,3.36,17.56,30.36,Vale Refeição,Entregue,Zona Sul,Sim
1402,2025-04-27,13:09,Sunday,Burger House,Hamburgueria,Milk Shake,Média,Sim,31,30,47.0,4.9,5,82.21,411.05,9.52,28.56,392.01,Vale Refeição,Em Transporte,Centro,Sim
4141,2025-06-26,17:37,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,13,62,72.0,2.79,4,50.0,200.0,3.2,10.13,193.07,Dinheiro,Em Transporte,Zona Norte,Não
5385,2025-04-28,08:50,Monday,Mercado Fácil,Mercado,Leite,Média,Não,24,39,51.0,9.9,5,12.23,61.15,16.5,16.82,60.83,Vale Refeição,Cancelado,Zona Norte,Sim
6623,2025-01-12,21:18,Sunday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,55,20,47.0,9.26,2,40.68,81.36,13.98,14.83,80.51,Pix,Cancelado,Zona Sul,Não
1760,2025-04-30,15:25,Wednesday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,15,35,46.0,7.05,2,19.75,39.5,11.49,21.1,29.89,Vale Refeição,Cancelado,Centro,Sim
4299,2025-06-17,18:58,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,63,26,56.0,11.68,3,48.42,145.26,18.32,26.62,136.96,Cartão Crédito,Entregue,Zona Oeste,Não
7475,2025-01-10,23:45,Friday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,13,14,45.0,11.74,5,79.46,397.3,14.22,28.84,382.68,Pix,Em Transporte,Zona Norte,Sim
505,2025-04-29,18:50,Tuesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,35,55,92.0,1.42,2,43.16,86.32,8.35,13.16,81.51,Cartão Crédito,Em Transporte,,Não
783,2025-05-20,22:07,Tuesday,Fit Green,Saudável,Suco Verde,Média,Não,13,40,74.0,7.82,5,83.76,418.8,17.85,7.66,428.99,Dinheiro,Cancelado,Centro,Sim
4359,2025-01-01,09:39,Wednesday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,22,20,35.0,12.2,4,30.26,121.04,8.99,12.53,117.5,Pix,Cancelado,Zona Oeste,Sim
6745,2025-01-26,08:41,Sunday,Café Aroma,Cafeteria,Torta,Baixa,Não,15,23,52.0,1.46,1,22.21,22.21,8.23,14.25,16.19,Vale Refeição,Em Transporte,Zona Leste,Sim
6183,2025-05-07,20:44,Wednesday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,78,7,44.0,5.72,2,41.35,82.7,8.13,24.64,66.19,Pix,Em Transporte,Zona Norte,Não
9043,2025-03-01,18:17,Saturday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,34,40,77.0,7.65,4,63.3,253.2,13.34,1.62,264.92,Vale Refeição,Entregue,Zona Leste,Não
8197,2025-03-23,12:20,Sunday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,53,10,39.0,4.48,1,43.55,43.55,8.54,6.97,45.12,Pix,Cancelado,Zona Norte,Não
7975,2025-03-13,15:14,Thursday,Burger House,Hamburgueria,Combo Burger,Média,Não,8,44,78.0,9.66,2,89.69,179.38,19.75,25.41,173.72,Pix,Cancelado,Zona Oeste,Sim
8711,2025-06-17,15:56,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Não,21,40,,11.37,3,31.79,95.37,12.38,21.0,86.75,,Cancelado,Zona Leste,Sim
7941,2025-05-25,21:32,Sunday,Doce Sabor,Sobremesas,Sorvete,Baixa,Sim,80,19,51.0,5.26,2,47.56,95.12,18.4,27.97,85.55,Vale Refeição,Em Transporte,Zona Leste,Sim
1659,2025-04-06,12:23,Sunday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,55,15,44.0,4.26,5,38.74,193.7,12.38,8.29,197.79,Cartão Crédito,Entregue,Zona Norte,Sim
3568,2025-01-19,16:56,Sunday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,6,18,39.0,7.75,3,88.97,266.91,1.91,5.44,263.38,Cartão Débito,Em Transporte,Centro,Não
3125,2025-05-22,23:56,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,22,20,32.0,13.54,4,84.41,337.64,19.02,26.52,330.14,Dinheiro,Em Transporte,Zona Oeste,Sim
7347,2025-03-26,18:53,Wednesday,Mercado Fácil,Mercado,Arroz,Média,Sim,40,20,45.0,4.92,1,24.61,24.61,13.23,25.17,12.67,Dinheiro,Entregue,Centro,Sim
9824,2025-02-28,18:01,Friday,Fit Green,Saudável,Wrap Frango,Média,Sim,49,32,54.0,9.1,3,64.69,194.07,6.0,16.91,183.16,Cartão Crédito,Em Transporte,Zona Sul,Sim
5518,2025-04-04,18:49,Friday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,49,20,30.0,2.58,4,81.61,326.44,10.0,10.98,325.46,Cartão Crédito,Em Transporte,Zona Oeste,Sim
1116,2025-05-18,10:13,Sunday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,7,6,24.0,3.56,3,11.72,35.16,11.23,18.32,28.07,Vale Refeição,Cancelado,Zona Norte,Sim
4628,2025-03-02,19:31,Sunday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,55,68,122.0,10.17,3,20.43,61.29,4.24,23.58,41.95,Pix,Em Transporte,Zona Sul,Não
9345,2025-06-01,13:34,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Sim,74,27,65.0,5.01,5,73.16,365.8,9.89,6.69,369.0,Cartão Débito,Em Transporte,Zona Sul,Não
9148,2025-06-10,08:44,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Não,22,21,61.0,9.43,1,10.9,10.9,14.62,12.02,13.5,Pix,Em Transporte,Zona Leste,Sim
50,2025-06-19,20:52,Thursday,Fit Green,Saudável,Suco Verde,Média,Sim,78,37,,12.55,4,15.22,60.88,2.32,23.18,40.02,Pix,Em Transporte,Zona Oeste,Não
4555,2025-06-10,08:33,Tuesday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,15,16,34.0,12.19,2,10.88,21.76,12.21,18.17,15.8,Vale Refeição,Entregue,,Sim
5167,2025-02-14,23:52,Friday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,25,18,49.0,3.46,5,41.84,209.2,3.67,27.97,184.9,Vale Refeição,Cancelado,Zona Leste,Sim
6606,2025-05-11,19:25,Sunday,Fit Green,Saudável,Suco Verde,Média,Sim,37,25,52.0,7.1,4,80.54,322.16,1.78,25.9,298.04,Cartão Crédito,Cancelado,Zona Sul,Não
1180,2025-03-31,17:26,Monday,Café Aroma,Cafeteria,Torta,Baixa,Não,18,12,31.0,10.93,3,69.8,209.4,18.84,8.76,219.48,Pix,Cancelado,Zona Oeste,Sim
5880,2025-02-09,19:46,Sunday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,47,37,50.0,13.85,3,89.45,268.35,8.66,28.65,248.36,Dinheiro,Entregue,Zona Sul,Sim
4478,2025-05-23,08:05,Friday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,16,11,23.0,5.23,3,1828.05,5484.15,13.87,6.3,5491.72,Dinheiro,Cancelado,Zona Oeste,Sim
8066,2025-02-25,19:31,Tuesday,Fit Green,Saudável,Wrap Frango,Média,Sim,71,35,58.0,4.93,2,72.03,144.06,12.95,28.11,128.9,Dinheiro,Entregue,Zona Norte,Não
3436,2025-06-11,19:29,Wednesday,Sushi Express,Japonesa,Hot Roll,Alta,Sim,38,40,58.0,4.78,2,39.11,78.22,1.28,6.09,73.41,,Entregue,Zona Leste,Sim
9325,2025-01-20,12:28,Monday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,76,23,37.0,4.81,2,44.42,88.84,7.41,11.18,85.07,Pix,Entregue,Zona Sul,Sim
8418,2025-05-18,18:35,Sunday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,74,7,21.0,3.77,3,52.94,158.82,10.26,8.47,160.61,Pix,Cancelado,Centro,Não
7057,2025-03-09,11:46,Sunday,Mercado Fácil,Mercado,Arroz,Média,Sim,58,44,82.0,2.92,1,43.07,43.07,14.57,23.15,34.49,Cartão Débito,Em Transporte,,Não
6269,2025-06-27,11:50,Friday,Burger House,Hamburgueria,Batata Frita,Média,Sim,78,36,57.0,12.92,1,23.74,23.74,13.37,0.78,36.33,Cartão Crédito,Cancelado,Zona Leste,Sim
9074,2025-02-02,14:38,Sunday,Burger House,Hamburgueria,Milk Shake,Média,Não,12,25,56.0,6.08,4,34.64,138.56,7.77,10.22,136.11,Cartão Débito,Cancelado,Zona Norte,Sim
7469,2025-01-20,13:11,Monday,Café Aroma,Cafeteria,Torta,Baixa,Sim,60,16,28.0,1.37,2,71.68,143.36,4.17,28.76,118.77,Dinheiro,Entregue,Zona Norte,Não
7031,2025-04-16,22:09,Wednesday,Burger House,Hamburgueria,Combo Burger,Média,Não,6,45,56.0,10.63,1,77.2,77.2,9.98,7.11,80.07,Pix,Entregue,Centro,Sim
5676,2025-05-25,22:36,Sunday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,22,25,44.0,2.6,4,60.02,240.08,11.16,14.51,236.73,Cartão Crédito,Entregue,Centro,Sim
5036,2025-03-02,14:22,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Não,24,43,71.0,11.06,5,34.53,172.65,16.87,2.17,187.35,Cartão Crédito,Em Transporte,Zona Sul,Sim
7789,2025-04-29,15:07,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Não,19,40,68.0,5.77,2,65.56,131.12,18.69,23.44,126.37,Cartão Crédito,Em Transporte,,Sim
9215,2025-03-30,15:57,Sunday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,22,48,84.0,7.46,5,14.27,71.35,9.33,10.38,70.3,Vale Refeição,Entregue,Zona Leste,Não
1122,2025-04-23,18:50,Wednesday,Sushi Express,Japonesa,Temaki,Alta,Sim,80,57,,5.47,1,8.87,8.87,15.19,20.99,3.07,Cartão Débito,Entregue,Zona Norte,Sim
8834,2025-06-27,13:41,Friday,Fit Green,Saudável,Wrap Frango,Média,Sim,76,32,64.0,9.95,2,15.99,31.98,4.2,18.43,17.75,Pix,Em Transporte,Zona Norte,Sim
960,2025-06-26,10:53,Thursday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,10,20,42.0,2.19,1,22.05,22.05,3.5,25.29,0.26,Cartão Crédito,Entregue,Centro,Sim
9968,2025-01-12,14:24,Sunday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,6,36,73.0,2.85,2,24.47,48.94,4.4,25.81,27.53,Cartão Crédito,Em Transporte,Zona Oeste,Sim
9128,2025-05-28,11:52,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Sim,47,20,47.0,6.08,5,62.72,313.6,1.12,24.66,290.06,Cartão Débito,Cancelado,Zona Norte,Não
5918,2025-02-07,14:56,Friday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,9,65,77.0,10.63,2,20.43,40.86,15.28,9.29,46.85,Pix,Entregue,Zona Oeste,Sim
9684,2025-04-25,09:14,Friday,Mercado Fácil,Mercado,Feijão,Média,Não,9,41,70.0,9.37,1,83.44,83.44,11.94,21.38,74.0,Pix,Cancelado,Centro,Sim
8001,2025-04-22,23:20,Tuesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,13,64,81.0,14.24,2,77.44,154.88,3.98,22.3,136.56,Pix,Entregue,Zona Leste,Sim
6851,2025-01-04,21:05,Saturday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,55,25,37.0,1.87,3,11.55,34.65,14.17,3.12,45.7,Vale Refeição,Entregue,Zona Sul,Sim
9771,2025-06-17,20:10,Tuesday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Sim,48,20,53.0,1.9,1,69.96,69.96,10.55,12.63,67.88,Cartão Débito,Entregue,Zona Leste,Sim
1778,2025-01-23,09:58,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,25,25,49.0,14.46,2,56.26,112.52,14.4,4.04,122.88,Vale Refeição,Cancelado,Zona Norte,Sim
4828,2025-06-19,16:02,Thursday,Doce Sabor,Sobremesas,Sorvete,Baixa,Não,9,23,50.0,3.61,1,43.52,43.52,16.61,16.75,43.38,Cartão Crédito,Entregue,Centro,Sim
4532,2025-02-14,18:53,Friday,Mercado Fácil,Mercado,Leite,Média,Sim,47,22,54.0,14.33,4,76.04,304.16,18.19,2.66,319.69,Pix,Em Transporte,Zona Leste,Sim
1242,2025-05-31,16:56,Saturday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,17,25,60.0,1.41,4,29.48,117.92,1.05,17.63,101.34,Pix,Entregue,Centro,Sim
7137,2025-05-01,12:29,Thursday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,40,9,38.0,8.27,2,41.79,83.58,12.32,15.66,80.24,Pix,Em Transporte,Zona Oeste,Sim
1309,2025-01-23,18:03,Thursday,Mercado Fácil,Mercado,Feijão,Média,Sim,77,23,59.0,4.05,4,81.36,325.44,7.77,0.13,333.08,Cartão Débito,Entregue,Zona Oeste,Não
1164,2025-06-20,21:59,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,75,51,125.0,3.94,3,71.91,215.73,6.49,22.61,199.61,Cartão Crédito,Em Transporte,Zona Norte,Sim
1176,2025-04-12,17:19,Saturday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,22,18,43.0,6.88,4,32.41,129.64,9.0,9.29,129.35,Cartão Crédito,Cancelado,Zona Sul,Não
552,2025-02-05,23:44,Wednesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,15,68,107.0,1.51,3,57.71,173.13,13.76,19.88,167.01,Cartão Crédito,Cancelado,Zona Norte,Sim
1494,2025-01-21,14:14,Tuesday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,12,13,31.0,10.6,2,47.05,94.1,16.66,19.7,91.06,Dinheiro,Entregue,Zona Sul,Sim
1014,2025-06-07,10:46,Saturday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Não,25,19,44.0,8.08,5,51.64,258.2,3.0,18.71,242.49,Cartão Crédito,Entregue,Zona Sul,Não
2234,2025-01-26,21:29,Sunday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,66,16,49.0,10.51,3,21.58,64.74,14.9,5.02,74.62,Pix,Em Transporte,Centro,Sim
7988,2025-01-04,13:17,Saturday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,48,20,54.0,11.48,3,48.51,145.53,11.63,12.63,144.53,Vale Refeição,Em Transporte,Zona Sul,Sim
